Epoch,Train_MAE,Val_MAE
781,309.627185323964,445.41050720214844
782,312.9177591075068,439.96986389160156
783,306.0996325948964,448.03599548339844
784,317.9079994533373,444.4738464355469
785,315.3129823104195,436.4424285888672
786,307.4288290272588,436.8737030029297
787,310.3451863164487,439.0207977294922
788,314.94959822944975,428.1736145019531
789,314.0169120456861,435.90380859375
790,309.99863798721975,430.72254943847656
791,311.0427027163298,435.6444854736328
792,310.86405215056044,435.77757263183594
793,312.48244708517325,431.5244598388672
794,313.6869188391644,424.1824493408203
795,309.9922876772673,438.4798278808594
796,319.98717996348506,432.8998260498047
797,305.75960507600206,434.1002502441406
798,312.61456298828125,432.4422302246094
799,312.49530029296875,431.7608947753906
800,311.6803582232931,445.73638916015625
801,304.9973257313604,421.43675231933594
802,320.8191860033118,432.45762634277344
803,311.95906531292457,436.4350280761719
804,313.6524618397588,425.17626953125
805,312.304627791695,450.2386016845703
806,300.95789436672044,431.83265686035156
807,310.4681675123132,436.9139404296875
808,310.8267656409222,432.74855041503906
809,314.4913568911345,440.98681640625
810,320.76088548743206,430.84234619140625
811,310.98327968431556,446.2921447753906
812,319.1294250488281,429.4830780029297
813,315.2848756209664,441.5779724121094
814,310.42858024265456,420.6154479980469
815,308.080018416695,432.98341369628906
816,309.39872675356656,426.4745788574219
817,312.15695124087125,439.487548828125
818,308.629730888035,440.3514862060547
819,307.60150544539744,436.30772399902344
820,307.9024724545686,424.2157440185547
821,312.7741758927055,423.3468933105469
822,313.7426525613536,426.022705078125
823,306.4927633534307,428.624755859375
824,308.67710345724356,444.8660125732422
825,312.6236147673234,436.40614318847656
826,312.08030700683594,436.62583923339844
827,311.45127337911856,435.48341369628906
828,307.6409739618716,434.2950439453125
829,309.0068797235904,431.6004180908203
830,316.82849452806556,431.55909729003906
831,314.4208904763927,428.82720947265625
832,315.5521498970364,429.8849334716797
833,310.68003314474356,429.00559997558594
834,311.1699835735819,431.0079345703125
835,318.86501080056894,421.3346405029297
836,314.9712398363196,434.9432830810547
837,316.49418374766475,422.9054870605469
838,310.8461489470109,434.28456115722656
839,316.25413115128225,439.1035919189453
840,312.33987625785494,436.35289001464844
841,317.13024570630944,455.0259552001953
842,309.1823843251104,449.705810546875
843,312.08602838930875,450.75091552734375
844,306.86596547002375,438.32373046875
845,308.34233424974525,434.45733642578125
846,313.40770621921706,447.270751953125
847,306.19946023692256,452.35072326660156
848,311.4363449760105,438.796630859375
849,312.92370738153875,436.5775604248047
850,316.8076516856318,439.0648498535156
851,310.7641979715099,426.5425720214844
852,309.8645417586617,445.9762420654297
853,312.38899098271906,446.92225646972656
854,311.2562653914742,433.9105529785156
855,305.01411305303156,445.47596740722656
856,308.0554365075153,433.0907440185547
857,307.6277154010275,440.9772033691406
858,306.4046750275985,436.715576171875
859,304.9330855659817,441.3103790283203
860,308.5819516389266,424.3694305419922
861,307.85745438285494,442.952392578125
862,306.7620146378227,441.17127990722656
863,315.0376394520635,424.8034210205078
864,310.9487463909647,441.45127868652344
865,309.14646977963656,434.65281677246094
866,309.89559273097825,437.6380615234375
867,304.7905678127123,435.7177429199219
868,310.5500793457031,438.1570129394531
869,312.5411615786345,416.6018981933594
870,305.5925007695737,442.06593322753906
871,309.42938431449556,437.7232208251953
872,315.53130307404894,438.3707275390625
873,307.63176428753394,425.0372772216797
874,301.52674865722656,426.0792541503906
875,300.9968241815982,435.6339569091797
876,301.33189392089844,430.10040283203125
877,315.3640441894531,434.235107421875
878,304.35115714695144,435.9000701904297
879,298.46499832816744,437.3594665527344
880,310.81142060653025,421.9335021972656
881,314.2916923191236,421.4363250732422
882,306.29568083389944,434.5523681640625
883,300.7980651855469,434.84344482421875
884,313.10023896590525,440.99339294433594
885,308.0844102942425,460.37290954589844
886,306.2260304326596,438.6827392578125
887,311.862944893215,431.83436584472656
888,302.3186015253482,447.13140869140625
889,304.2753289264181,418.90403747558594
890,311.9586745552395,420.66282653808594
891,308.08487800929856,438.56178283691406
892,307.28436677352244,431.2637634277344
893,311.3367117176885,435.3565368652344
894,310.9560885222062,417.3889923095703
895,308.0947006889011,423.39215087890625
896,304.31128394085425,436.4355773925781
897,308.3048162045686,429.8616638183594
898,310.7135507334834,432.04930114746094
899,307.4509801449983,427.76487731933594
900,300.4161615786345,422.5167236328125
901,321.6867669146994,430.5819549560547
902,309.3643924878991,444.9390411376953
903,305.0241122038468,418.4930877685547
904,305.76136580757475,433.4620056152344
905,302.14241160517156,426.27093505859375
906,310.2493259595788,440.4658966064453
907,303.4206682288128,449.35704040527344
908,306.373779296875,436.38153076171875
909,312.9283155358356,433.18345642089844
910,310.8049130647079,442.2493896484375
911,314.6626580279806,449.66831970214844
912,314.250916854195,433.62799072265625
913,310.128358260445,436.4064483642578
914,303.64836452318275,420.0194091796875
915,308.5207220989725,421.0800323486328
916,302.15761400305706,436.3158721923828
917,308.0640995191491,440.9400329589844
918,314.6143493652344,426.53260803222656
919,316.7553571618122,442.1243133544922
920,315.3936641527259,432.18336486816406
921,318.2874158776325,423.0541687011719
922,314.6102892004925,443.9082489013672
923,312.69667053222656,448.5372314453125
924,303.8697868015455,436.1751251220703
925,300.2964855691661,436.6736145019531
926,300.85489156971806,430.58152770996094
927,305.0256088920261,436.1502380371094
928,303.4870645274287,424.9415588378906
929,304.6071359385615,424.19532775878906
930,295.10925757366675,441.2183380126953
931,307.7955441682235,441.3375549316406
932,305.6002880594005,433.293212890625
933,311.3432783043903,431.3372497558594
934,309.34464562457543,437.5386505126953
935,306.04866293202275,433.9729461669922
936,306.1415232782779,435.3096466064453
937,310.07086778723675,432.82252502441406
938,307.64368405549425,439.1571502685547
939,310.4730582859205,437.64024353027344
940,306.98789447286856,442.5210266113281
941,303.91751364003056,446.00575256347656
942,303.45478091032606,446.58843994140625
943,294.7336200216542,441.3521423339844
944,302.30464305048406,451.0568084716797
945,300.6686215608016,442.67820739746094
946,303.26616038446844,433.3805847167969
947,305.2406669284986,446.2443084716797
948,308.3998280400815,444.09962463378906
949,307.71377629819125,419.0513916015625
950,306.49273084557575,439.9978332519531
951,300.930232172427,436.85569763183594
952,304.10176219110906,436.0223083496094
953,302.7431806481403,430.1361846923828
954,298.05553469450575,443.45509338378906
955,303.3090336011804,436.1068420410156
956,309.7262546705163,432.5155487060547
957,303.7685434092646,425.2829132080078
958,303.3188078507133,428.2100067138672
959,311.6804119607677,443.0753173828125
960,309.2143428636634,437.43487548828125
961,302.41208283797556,439.56394958496094
962,308.07859271505606,437.0594177246094
963,301.3288156260615,423.5548400878906
964,300.9517875339674,418.188232421875
965,302.7156962519107,424.5348663330078
966,312.82975503672725,440.256591796875
967,307.0152893066406,411.4565887451172
968,300.5899843962296,429.0279083251953
969,300.3034913436226,438.07728576660156
970,303.3843032173489,434.86529541015625
971,305.6015797490659,425.9664611816406
972,301.6783812149711,443.45396423339844
973,309.22635683806044,420.7819366455078
974,297.3071534529976,433.74554443359375
975,302.71904522439706,448.50477600097656
976,312.732386050017,420.03265380859375
977,305.8908830725628,431.6194152832031
978,308.81388191554856,444.44029235839844
979,307.9025958517323,447.8180847167969
980,302.8844577955163,440.3687744140625
981,298.56476228133494,438.6708984375
982,302.29621356466544,440.746826171875
983,304.14853303328806,438.16680908203125
984,294.3482380742612,443.2937927246094
985,303.4605898649796,439.4673614501953
986,307.44205574367356,443.2653350830078
987,305.3501892089844,421.0986328125
988,308.0298170006794,438.6855926513672
989,301.7762636931046,431.4821319580078
990,307.9086668595024,458.4518280029297
991,313.78156114661175,429.7836608886719
992,303.10164542820144,433.1002502441406
993,304.62909068232,440.990478515625
994,300.97155894403875,429.73362731933594
995,297.42150613536006,432.8636474609375
996,292.577380636464,462.72662353515625
997,310.326835964037,431.81578063964844
998,320.4219148055367,443.7297821044922
999,307.47161069123644,430.1663513183594
1000,301.90324733568275,438.8497314453125
1001,304.1787965194039,428.0321044921875
1002,302.6809307595958,438.9330596923828
1003,307.4897640062415,453.7204895019531
1004,298.0569670304008,442.42486572265625
1005,306.3565189527429,451.8514099121094
1006,308.7688333262568,451.03045654296875
1007,307.6020514446756,451.56764221191406
1008,306.1531199579654,439.349853515625
1009,305.8075349227242,434.74168395996094
1010,300.37720456330675,445.60882568359375
1011,306.79834249745244,443.3052520751953
1012,306.29276773203975,421.5697326660156
1013,306.4871773097826,431.6549530029297
1014,307.72431017004925,440.5153045654297
1015,295.8734853993291,436.36827087402344
1016,304.74316273564875,440.79901123046875
1017,304.40705340841544,431.99354553222656
1018,303.2901677670686,441.8785858154297
1019,309.9540159805961,444.04498291015625
1020,317.8011494512143,434.318603515625
1021,315.30620939835256,417.5274353027344
1022,316.62329433275306,433.84783935546875
1023,303.9643621030061,434.235595703125
1024,303.79703024159306,432.0364990234375
1025,303.08044168223506,415.0663757324219
1026,301.06246284816575,443.3891296386719
1027,303.18164195185125,421.14198303222656
1028,305.2510701055112,436.7679443359375
1029,301.0519787332286,433.6587371826172
1030,310.238977846892,447.68653869628906
1031,304.63016543181044,427.10125732421875
1032,297.9171062967052,437.978271484375
1033,306.7143654201342,442.3443603515625
1034,303.72358769955844,434.96031188964844
1035,303.8742430313774,432.9780578613281
1036,301.9724817690642,447.7606506347656
1037,305.6391415803329,447.28863525390625
1038,301.2586809241253,418.44154357910156
1039,303.5393610415251,434.50633239746094
1040,295.904228542162,429.85475158691406
1041,297.490174666695,434.61529541015625
1042,307.02549743652344,426.6343994140625
1043,306.1950789741848,440.8131408691406
1044,294.9092201564623,413.597412109375
1045,301.31939697265625,445.1793975830078
1046,299.90983117145043,440.4271697998047
1047,305.2536276112432,429.0953826904297
1048,308.83034880264944,446.7455749511719
1049,307.7712661079739,449.6051788330078
1050,308.033935546875,444.7543029785156
1051,310.48867399796194,430.6476287841797
1052,294.6735680621603,451.188232421875
1053,296.95501509956694,429.635986328125
1054,307.5220967168393,433.0211944580078
1055,306.47754768703294,447.8555908203125
1056,318.2254917310632,449.9823303222656
1057,302.3496398925781,446.82171630859375
1058,300.78399260147756,445.20750427246094
1059,301.0869266675866,437.9581604003906
1060,306.0705632748811,430.39007568359375
1061,299.67684273097825,447.7020568847656
1062,304.7394800600798,441.8038787841797
1063,298.72993535580844,451.97821044921875
1064,297.33740698772925,433.6459655761719
1065,305.2605225936226,447.2169494628906
1066,300.67304262907606,443.7118225097656
1067,305.91838405443275,424.89820861816406
1068,298.3759400740914,435.7728576660156
1069,299.9142887281335,435.27931213378906
1070,298.0594363005265,445.1417999267578
1071,302.4582745095958,424.49766540527344
1072,299.3024079695992,428.2503204345703
1073,308.1641368036685,449.9247589111328
1074,314.7635551120924,426.17889404296875
1075,304.99840976880944,432.8972625732422
1076,306.94467693826425,427.57574462890625
1077,305.64894634744394,438.6628723144531
1078,297.4855976934018,433.2627716064453
1079,298.7003658128821,450.13282775878906
1080,301.1987861965014,439.2421417236328
1081,309.10671599014944,438.66197204589844
1082,315.4732805335003,428.8992156982422
1083,307.133857395338,420.0491943359375
1084,299.9043200948964,419.8274841308594
1085,301.3079130753227,434.00328063964844
1086,303.80139491869056,430.7178955078125
1087,305.8415235436481,446.5965881347656
1088,304.63403652025306,437.9693908691406
1089,307.6592898161515,436.2524719238281
1090,310.29880755880606,432.5182647705078
1091,302.88079037873644,425.519775390625
1092,312.4446358058764,425.68878173828125
1093,300.8896776282269,428.08314514160156
1094,309.7593390423319,431.36497497558594
1095,300.56627091117525,437.37286376953125
1096,310.42554175335425,442.7268981933594
1097,300.23196676503056,425.248291015625
1098,295.35893581224525,426.6789855957031
1099,301.3261433476987,418.01953125
1100,304.44401417607844,441.4779052734375
1101,306.86456298828125,442.20542907714844
1102,299.6265550696331,430.87989807128906
1103,305.0219388215438,435.72471618652344
1104,303.9807354470958,432.725830078125
1105,299.4226452371349,428.00343322753906
1106,303.58505049995756,422.5913391113281
1107,306.66089729640794,423.8340759277344
1108,307.34427742336106,435.86865234375
1109,310.4523288892663,438.75489807128906
1110,303.2800757366678,433.16737365722656
1111,311.8482327668563,414.5058898925781
1112,309.17917400857675,433.8002624511719
1113,300.65105405061144,432.42747497558594
1114,299.083240011464,440.00779724121094
1115,308.63564665421194,430.6932678222656
1116,293.96695211659306,433.85504150390625
1117,304.8646379553753,416.2603454589844
1118,300.1341665516729,431.41941833496094
1119,301.5552752950917,416.07630920410156
1120,297.11131352963656,420.60206604003906
1121,293.3643599800442,428.8722686767578
1122,294.95397086765456,435.63116455078125
1123,306.2744717805282,423.0404052734375
1124,303.1648387079654,448.3362579345703
1125,307.4261182702106,441.5223083496094
1126,303.4354811958645,435.18296813964844
1127,305.6142040750255,424.0540466308594
1128,303.5037669306216,438.7290344238281
1129,303.4989371921705,441.2909240722656
1130,299.10632191533625,426.80030822753906
1131,301.6571721615999,431.41416931152344
1132,308.6492634648862,428.1701354980469
1133,311.2330302362857,427.8707275390625
1134,298.66349527110225,428.9213562011719
1135,298.9491530708645,431.2517547607422
1136,310.14831808338994,435.72279357910156
1137,306.4261156165081,428.42152404785156
1138,313.8605253800102,434.8321838378906
1139,303.9363084876019,435.8551788330078
1140,309.97310008173406,442.2387237548828
1141,305.79558331033456,447.5907745361328
1142,313.86222773012906,456.799560546875
1143,312.3232773490574,435.58338928222656
1144,304.9203723409901,438.8446960449219
1145,303.31003736413044,422.0
1146,304.6106394892154,433.0941619873047
1147,305.0505364459494,440.3101501464844
1148,304.87125894297725,441.5312194824219
1149,301.59355097231656,424.2018585205078
1150,293.10577989661175,425.82542419433594
1151,298.5593075959579,447.45567321777344
1152,308.88634524138075,437.3843536376953
1153,301.9804143490999,409.5656433105469
1154,304.35235794730806,437.1622009277344
1155,296.055964594302,421.7404022216797
1156,300.9103161355724,431.19970703125
1157,292.5652233621349,445.99378967285156
1158,296.3629037608271,429.65541076660156
1159,303.93008091138756,427.94007873535156
1160,298.0154233186141,440.77178955078125
1161,295.7344566013502,432.79844665527344
1162,306.4180914837381,434.9883117675781
1163,310.36377218495244,434.3233947753906
1164,301.52047464121944,424.5899353027344
1165,298.1933932097062,425.52796936035156
1166,310.8886486551036,445.22535705566406
1167,292.3624605925187,430.5279846191406
1168,304.23638517960256,428.8870086669922
1169,305.4934778628142,441.2072448730469
1170,300.332331781802,433.7794952392578
1171,303.82264510444975,433.75929260253906
1172,307.64767787767494,425.01763916015625
1173,309.3026560907779,418.23524475097656
1174,305.93100373641306,438.91265869140625
1175,305.5084573496943,428.07252502441406
1176,303.1392125668733,406.0662384033203
1177,299.85067815366,416.5166931152344
1178,300.3270422894022,426.4115905761719
1179,297.8604902184528,426.70611572265625
1180,309.306768666143,427.1251678466797
1181,305.65802001953125,426.56263732910156
1182,305.4326211680537,434.16285705566406
1183,300.72949550462806,425.40098571777344
1184,301.21363764223844,435.5292053222656
1185,302.9595071543818,407.51824951171875
1186,302.1314120085343,458.40745544433594
1187,297.33534638778025,449.13124084472656
1188,299.44989411727244,430.9048767089844
1189,292.67984672214675,416.12384033203125
1190,300.75420147439706,421.8345489501953
1191,304.61448735776156,430.71116638183594
1192,296.44098099418306,441.50404357910156
1193,308.0485488228176,438.0669860839844
1194,302.0962312117867,416.99961853027344
1195,295.100538170856,431.97027587890625
1196,313.99112601902175,434.3725280761719
1197,311.0267446766729,424.6269836425781
1198,302.6942258088485,424.30690002441406
1199,304.6422722857931,432.6173095703125
1200,299.51887644892156,431.0851287841797
1201,304.80793828549594,437.0640411376953
1202,303.7553956404976,428.0800476074219
1203,305.2901558254076,430.54803466796875
1204,304.41195612368375,433.1606903076172
1205,298.8369319749915,434.8724822998047
1206,300.05543518066406,433.29296875
1207,294.43069524350375,432.50559997558594
1208,295.26150579037875,434.59637451171875
1209,297.8915358833645,433.52679443359375
1210,302.92225580630094,422.2943572998047
1211,304.5229770826257,428.3022918701172
1212,304.6919363270635,420.45294189453125
1213,293.73810875934106,440.337646484375
1214,298.27814118758494,432.9251251220703
1215,295.2379714302395,433.62562561035156
1216,297.85042671535325,430.58958435058594
1217,295.7370028288468,427.2498474121094
1218,301.75350753120756,446.2567443847656
1219,305.8958401887313,423.919677734375
1220,304.3525616189708,426.22979736328125
1221,300.2872659434443,453.62489318847656
1222,304.7707559336787,435.02685546875
1223,295.4164899743122,427.03663635253906
1224,303.50444561502206,460.6844177246094
1225,301.24798185929006,453.84873962402344
1226,297.95252194611925,436.9619445800781
1227,305.6559196140455,442.8583984375
1228,298.19014043393344,434.16847229003906
1229,302.7047318168308,422.1174011230469
1230,298.7797553020975,424.0580291748047
1231,301.30315100628394,414.0306091308594
1232,300.18548783012056,416.28765869140625
1233,312.38742596170175,428.8617401123047
1234,309.4598932680876,414.5397644042969
1235,313.084252398947,441.96612548828125
1236,298.58619623598844,441.84324645996094
1237,295.51610001273775,429.7616882324219
1238,307.63285097868544,424.6955261230469
1239,297.6435347847317,427.0231475830078
1240,306.38011235776156,413.08155822753906
1241,293.8913176163383,429.2903137207031
1242,303.3759944749915,433.304931640625
1243,291.47996520996094,429.49658203125
1244,297.1017462688944,425.72325134277344
1245,300.78559941830844,430.8565979003906
1246,301.0657952350119,439.17356872558594
1247,302.4082568624745,429.8578186035156
1248,309.01018889054006,430.3636474609375
1249,302.4961116624915,439.0627746582031
1250,305.84790304432744,437.8769226074219
1251,300.023645815642,425.9039001464844
1252,296.03160294242525,435.43345642089844
1253,303.23013504691744,430.51014709472656
1254,305.56781403914744,431.7125244140625
1255,303.84426946225375,433.3765563964844
1256,294.2563940960428,426.69236755371094
1257,300.7553193465523,436.06419372558594
1258,304.84493952212125,418.0520935058594
1259,303.607677957286,431.8949890136719
1260,291.86389292841375,432.2750701904297
1261,303.90770555579144,443.29656982421875
1262,300.18369459069294,424.2561798095703
1263,311.29578366486925,447.73126220703125
1264,299.54226153829825,418.408447265625
1265,293.1246563455333,437.76385498046875
1266,303.21016659943956,422.93621826171875
1267,313.7741526728091,432.58299255371094
1268,306.53237384298575,443.6034698486328
1269,308.6195764956267,442.5095672607422
1270,296.99865258258325,423.8078308105469
1271,304.7494321076766,448.33062744140625
1272,302.1053519870924,435.3468475341797
1273,305.40412438434106,450.5391540527344
1274,300.34590613323707,435.43836975097656
1275,300.28665227475375,449.88661193847656
1276,297.2352692977242,431.22840881347656
1277,296.7485225511634,437.5062255859375
1278,305.575415569803,428.10968017578125
1279,297.6633844790251,440.06671142578125
1280,300.5088912300442,437.3591613769531
1281,303.1003318454908,438.0927276611328
1282,310.829217661982,452.7008056640625
1283,305.8845234746518,435.4309387207031
1284,301.3000448475713,435.7578582763672
1285,294.12981779679006,438.0944061279297
1286,298.4380022131878,428.3968505859375
1287,300.00314065684444,426.1979675292969
1288,301.413830301036,426.71556091308594
1289,302.1012891686481,437.19146728515625
1290,296.733318163001,418.63665771484375
1291,300.3804971446162,447.4065704345703
1292,299.91343158224356,434.0699462890625
1293,294.76205377993375,422.5759582519531
1294,300.3035809060802,435.5070495605469
1295,298.17736484693444,450.9559631347656
1296,306.99023702870244,452.1544952392578
1297,303.1395860754925,440.34539794921875
1298,300.2720045006794,431.55064392089844
1299,301.6526535697605,435.34759521484375
1300,302.92331264329994,424.4168395996094
1301,304.1834710162619,428.26953125
1302,298.5308725108271,432.21038818359375
1303,307.64106883173406,441.3398132324219
1304,304.5727353303329,429.76051330566406
1305,294.75836181640625,428.6887512207031
1306,297.46317987856656,423.55470275878906
1307,296.9349119766899,429.6304931640625
1308,292.08537226137906,419.8684387207031
1309,299.25497370180875,426.4659423828125
1310,300.12975145422894,438.62245178222656
1311,295.9934088665506,433.33482360839844
1312,308.2162661345109,422.9931335449219
1313,307.04798093049425,419.5973815917969
1314,301.81464220129925,429.3308868408203
1315,302.1808425239895,426.7831115722656
1316,310.2868877908458,431.97743225097656
1317,303.68876515264094,416.9626770019531
1318,297.8462909200917,433.66651916503906
1319,304.60208925993544,413.435302734375
1320,301.24032990828806,425.73260498046875
1321,300.168793388035,427.2779541015625
1322,301.11135930600375,439.03900146484375
1323,302.8795006793478,422.5277099609375
1324,300.5101563826851,434.41534423828125
1325,298.2307420813519,433.9956512451172
1326,303.27879399838656,431.3640594482422
1327,299.2284897514011,448.8139190673828
1328,306.4824855638587,431.1648406982422
1329,311.2859178626019,420.02638244628906
1330,301.4775012472401,452.5170593261719
1331,302.5412796683933,445.22393798828125
1332,293.7302882982337,450.2598571777344
1333,299.5021475087041,427.8161163330078
1334,302.5594920282779,438.0881652832031
1335,292.9419827668563,452.6514587402344
1336,293.97211887525475,440.6809997558594
1337,297.8414824112602,446.50425720214844
1338,291.4131356944209,452.35035705566406
1339,297.78514895231825,458.1927490234375
1340,299.7010610829229,427.6060333251953
1341,292.6066649063774,438.6361846923828
1342,295.4595774774966,434.41497802734375
1343,296.3726083506709,443.8125915527344
1344,293.8100327201511,424.447265625
1345,299.8730906610904,432.8667449951172
1346,291.6596075970194,456.69935607910156
1347,298.75257873535156,430.4504852294922
1348,293.16792960788894,426.6758728027344
1349,294.024601811948,440.0399169921875
1350,298.0064133353855,438.37957763671875
1351,302.4184649923573,440.975341796875
1352,299.372010604195,438.7895050048828
1353,292.65361752717394,431.75531005859375
1354,296.7695252791695,428.2040100097656
1355,293.4367012355639,443.66749572753906
1356,288.84792692764944,442.4322509765625
1357,292.11839891516644,438.33973693847656
1358,296.8936362888502,436.1324768066406
1359,293.4419011655061,436.89044189453125
1360,309.8560771112857,445.3632354736328
1361,292.2353615138842,449.9852600097656
1362,299.7160345989725,446.9164733886719
1363,298.8729732347571,457.6605529785156
1364,300.36460478409475,427.5183410644531
1365,295.0100595225459,432.8904113769531
1366,298.786573327106,445.2522430419922
1367,301.72257133152175,447.09495544433594
1368,301.3847251560377,444.7294006347656
1369,295.734083092731,450.88616943359375
1370,299.250279965608,432.49322509765625
1371,299.1148104460343,452.8490447998047
1372,296.6995570970618,439.9798126220703
1373,301.21936897609544,455.60662841796875
1374,300.42589005180025,432.2012023925781
1375,306.39755315366,435.767578125
1376,301.13588946798575,433.7947235107422
1377,292.7151303498641,441.65040588378906
1378,300.1694508428159,449.4701843261719
1379,293.66164829420006,426.3036804199219
1380,296.54376419730806,451.4058380126953
1381,295.4475913669752,439.76515197753906
1382,290.4363589079484,456.4076232910156
1383,300.30943497367525,444.25958251953125
1384,289.89938089121944,437.0943908691406
1385,291.675340735394,431.4452667236328
1386,291.86460876464844,438.92401123046875
1387,282.7744505509086,446.3927307128906
1388,295.4407116433849,433.4320526123047
1389,288.70326166567594,452.97874450683594
1390,296.1003716510275,436.35882568359375
1391,297.9777997887653,456.7667541503906
1392,292.13323178498644,438.07994079589844
1393,303.4489666482677,459.16355895996094
1394,298.60230951723844,441.70362854003906
1395,294.01422915251356,440.1103515625
1396,297.550560992697,438.4039611816406
1397,296.1230535092561,440.74888610839844
1398,296.1496767790421,437.8016357421875
1399,298.08644701086956,438.3501281738281
1400,295.8068900730299,453.8930358886719
1401,298.3821683137313,440.18482971191406
1402,291.325879967731,446.5223846435547
1403,296.1760187563689,426.2779846191406
1404,298.1065149721892,423.33201599121094
1405,297.38944874639094,420.0554656982422
1406,292.2208835767663,428.8744659423828
1407,288.0697160803753,436.2905578613281
1408,305.3093493917714,416.5196990966797
1409,304.4678789221722,432.4196472167969
1410,297.8191203241763,436.918212890625
1411,293.9864999522334,440.7643585205078
1412,298.64237843389094,453.064453125
1413,308.34124158776325,425.9931335449219
1414,302.74921715777856,432.5477600097656
1415,307.34853130838144,443.94593811035156
1416,309.4642088516899,442.8179931640625
1417,299.7546585746433,419.7603302001953
1418,296.0782875392748,431.1508331298828
1419,294.52921394679856,429.417236328125
1420,310.6198246168054,440.9484100341797
1421,300.87531313688856,429.9627380371094
1422,304.0703224513842,441.4667205810547
1423,294.30637591818106,433.5259552001953
1424,304.32343922490656,423.5424041748047
1425,298.2033936873726,439.44664001464844
1426,307.68749270231825,437.5163269042969
1427,296.5315936544667,434.63795471191406
1428,296.3759944749915,443.3897399902344
1429,300.79848248025644,446.3494567871094
1430,300.13405376931894,436.9743957519531
1431,296.09164362368375,433.3130645751953
1432,301.1767578125,439.6973876953125
1433,303.489966351053,435.34104919433594
1434,294.8103604524032,430.38536071777344
1435,299.80029429560125,436.2277374267578
1436,293.47326394786006,443.15838623046875
1437,288.9690359364385,450.36753845214844
1438,295.56915681258494,451.2223358154297
1439,293.1262830651325,456.7344207763672
1440,295.2857122006624,428.40220642089844
1441,289.5512715215268,439.05970764160156
1442,289.16227058742356,441.0256652832031
1443,298.91706118376356,444.8885192871094
1444,303.45652173913044,449.4657897949219
1445,298.32910487962806,434.91307067871094
1446,288.3421458368716,436.13311767578125
1447,285.8887176513672,443.0305480957031
1448,293.2384199059528,432.2541198730469
1449,294.1248414412789,455.28871154785156
1450,291.9145428201427,449.956787109375
1451,301.4199537194294,425.1169128417969
1452,299.18138719641644,431.6822509765625
1453,285.3536920962126,430.9518585205078
1454,290.6586476201596,442.22686767578125
1455,298.4059010381284,443.29747009277344
1456,288.9909004543139,443.4892272949219
1457,291.7565400496773,442.9366912841797
1458,290.9303535793139,440.3077850341797
1459,289.44698897652006,428.67779541015625
1460,293.0096355935802,428.9451141357422
1461,289.9724499246349,441.33441162109375
1462,283.7069768490999,435.9234161376953
1463,292.77033465841544,442.1164093017578
1464,288.231757785963,439.99473571777344
1465,294.3185152800187,431.61634826660156
1466,284.98657359247625,448.2604217529297
1467,299.18926205842394,448.0152587890625
1468,294.7663614024287,456.89894104003906
1469,290.8158012058424,447.91905212402344
1470,283.06896640943444,442.7348937988281
1471,297.71957729173744,448.1478271484375
1472,298.79477857506794,439.04493713378906
1473,303.0684350055197,442.8394317626953
1474,296.62504511294156,433.7870788574219
1475,294.08874047320825,450.99107360839844
1476,292.11811894955844,436.6701354980469
1477,288.0091619076936,440.0996856689453
1478,294.3823082965353,439.4348449707031
1479,291.67724476689875,446.22044372558594
1480,293.61190132472825,432.1980285644531
1481,288.39395937712294,432.96580505371094
1482,295.68953074579656,446.1768798828125
1483,282.97114098590356,436.8198547363281
1484,297.1033650273862,444.94635009765625
1485,300.6408591892408,444.52587890625
1486,290.11008619225544,429.93927001953125
1487,302.90810162088144,438.9136962890625
1488,293.04179846722144,443.4611511230469
1489,294.4572256337041,446.6262512207031
1490,298.5076599121094,439.97218322753906
1491,289.9399360988451,434.5716552734375
1492,289.62652587890625,434.31309509277344
1493,292.50970458984375,432.20799255371094
1494,294.1633486540421,424.83154296875
1495,304.3104208241338,441.3424987792969
1496,290.02993840756625,447.57398986816406
1497,293.5171893575917,448.0590057373047
1498,300.9899205746858,439.78822326660156
1499,298.44237816852075,434.51239013671875
